"","p4","p26","p3_1","p3_4","p8_1","p5","p32"
"820",0,0,2,2,0,0,2
"821",0,30,2,2,0,0,0
"822",0,45,2,2,0,0,0
"823",2,60,1,2,2,4,0
"824",0,40,2,2,0,0,0
"825",0,20,2,2,0,0,0
"826",0,30,2,2,0,0,0
"827",0,15,2,2,0,0,0
"828",0,0,2,2,0,0,5
"829",5,120,1,2,2,2,0
"830",0,0,2,2,0,0,3
"831",0,0,2,2,0,0,3
"832",0,0,2,2,0,0,5
"833",3,40,1,2,2,1,0
"834",4,60,1,1,2,2,0
"835",6,40,1,2,2,3,0
"836",0,0,2,2,0,0,3
"837",0,0,2,2,0,0,2
"838",0,0,2,2,0,0,5
"839",0,0,2,2,0,0,4
"840",1,30,1,2,2,4,0
"841",4,120,1,2,2,1,0
"842",3,40,1,2,2,3,0
"843",0,15,2,2,0,0,0
"844",3,40,1,2,2,3,0
"845",1,60,1,2,1,2,0
"846",0,30,2,2,0,0,0
"847",2,45,1,2,2,3,0
"848",0,15,2,2,0,0,0
"849",1,15,1,2,2,5,0
"850",2,30,1,2,2,1,0
"851",0,30,2,2,0,0,0
"852",0,0,2,2,0,0,5
"853",0,10,2,2,0,0,0
"854",2,40,1,2,1,1,0
"855",0,20,2,2,0,0,0
"856",0,15,2,2,0,0,0
"857",1,30,1,2,2,4,0
"858",0,0,2,2,0,0,1
"859",0,10,2,2,0,0,0
"860",0,50,2,2,0,0,0
"861",0,0,2,2,0,0,3
"862",4,35,1,2,1,1,0
"863",6,45,1,2,1,2,0
"864",1,20,1,2,2,5,0
"865",0,0,2,2,0,0,2
"866",0,15,2,2,0,0,0
"867",0,20,2,2,0,0,0
"868",0,0,2,2,0,0,5
"869",0,5,2,2,0,0,0
"870",0,0,2,2,0,0,1
"871",0,0,2,2,0,0,5
"872",0,30,2,2,0,0,0
"873",1,40,1,2,2,3,0
"874",2,40,1,2,1,3,0
"875",5,120,1,2,2,2,0
"876",0,0,2,2,0,0,2
"877",4,60,1,2,2,1,0
"878",0,20,2,2,0,0,0
"879",0,0,2,2,0,0,3
"880",0,25,2,2,0,0,0
"881",0,0,2,2,0,0,3
"882",1,20,1,2,2,4,0
"883",0,60,2,2,0,0,0
"884",0,30,2,2,0,0,0
"885",2,45,1,2,2,3,0
"886",0,0,0,0,0,0,0
"887",0,20,2,2,0,0,0
"888",2,60,1,2,2,3,0
"889",0,20,2,2,0,0,0
"890",0,0,2,2,0,0,3
"891",0,0,2,2,0,0,1
"892",0,0,2,2,0,0,2
"893",0,0,2,2,0,0,2
"894",4,90,1,2,2,2,0
"895",0,0,2,2,0,0,3
"896",0,0,2,2,0,0,1
"897",0,0,2,2,0,0,1
"898",2,40,1,2,2,1,0
"899",0,0,2,2,0,0,2
"900",0,5,2,2,0,0,0
"901",0,0,2,2,0,0,3
"902",0,45,2,2,0,0,0
"903",3,30,1,2,2,1,0
"904",0,0,2,2,0,0,2
"905",0,0,2,2,0,0,5
"906",0,30,2,2,0,0,0
"907",0,0,2,2,0,0,3
"908",0,20,2,2,0,0,0
"909",1,15,1,2,2,4,0
"910",0,0,2,2,0,0,2
"911",0,0,2,2,0,0,2
"912",0,0,2,2,0,0,5
"913",0,0,2,2,0,0,1
"914",0,0,2,2,0,0,3
"915",0,0,2,2,0,0,3
"916",0,5,2,2,0,0,0
"917",0,0,2,2,0,0,3
"918",0,0,2,2,0,0,1
"919",0,20,2,2,0,0,0
"920",0,0,2,2,0,0,2
"921",0,0,2,2,0,0,2
"922",0,0,2,2,0,0,3
"923",0,45,2,2,0,0,0
"924",1,40,1,2,2,4,0
"925",3,120,1,2,2,2,0
"926",0,0,2,2,0,0,3
"927",32,120,1,2,2,3,0
"928",2,29,1,2,2,3,0
"929",0,10,2,2,0,0,0
"930",0,18,2,2,0,0,0
"931",3,60,1,2,2,3,0
"932",0,30,2,2,0,0,0
"933",0,0,2,2,0,0,3
"934",0,30,2,2,0,0,0
"935",12,60,1,2,2,3,0
"936",0,0,2,2,0,0,3
"937",0,20,2,2,0,0,0
"938",0,0,2,2,0,0,1
"939",0,0,2,2,0,0,5
"940",0,30,2,2,0,0,0
"941",0,15,2,2,0,0,0
"942",0,30,2,2,0,0,0
"943",0,0,2,2,0,0,3
"944",0,0,2,2,0,0,3
"945",0,0,2,2,0,0,2
"946",4,60,1,2,1,2,0
"947",4,10,1,2,1,2,0
"948",1,30,1,2,2,1,0
"949",0,0,2,2,0,0,5
"950",4,25,1,1,2,3,0
"951",0,15,2,2,0,0,0
"952",0,0,2,2,0,0,5
"953",2,10,1,2,1,6,0
"954",6,60,1,2,1,4,0
"955",1,15,1,2,2,4,0
"956",4,30,1,2,2,4,0
"957",3,30,1,2,2,4,0
"958",3,30,1,2,2,4,0
"959",0,30,2,2,0,0,0
"960",0,0,0,0,0,0,0
"961",12,60,1,2,2,2,0
"962",2,35,1,2,2,4,0
"963",3,30,1,2,2,3,0
"964",0,20,2,2,0,0,0
"965",2,40,1,2,2,4,0
"966",2,30,1,2,2,4,0
"967",0,0,2,2,0,0,3
"968",3,40,1,2,2,4,0
"969",2,30,1,2,2,4,0
"970",0,15,2,2,0,0,0
"971",3,30,1,2,2,4,0
"972",3,30,1,2,2,4,0
"973",3,30,1,2,2,4,0
"974",0,0,0,0,0,0,0
"975",0,15,2,2,0,0,0
"976",1,20,1,2,2,3,0
"977",1,40,1,2,2,5,0
"978",0,30,2,2,0,0,0
"979",0,10,2,2,0,0,0
"980",1,60,1,2,2,4,0
"981",2,20,1,2,1,3,0
"982",1,20,1,2,2,4,0
"983",1,30,1,2,2,4,0
"984",0,0,0,0,0,0,0
"985",3,30,1,2,2,3,0
"986",3,20,1,2,2,2,0
"987",3,60,1,2,2,5,0
"988",0,0,2,2,0,0,1
"989",0,0,2,2,0,0,3
"990",0,30,2,2,0,0,0
"991",1,10,1,1,2,4,0
"992",8,60,1,1,2,2,0
"993",3,60,1,2,2,2,0
"994",4,60,1,2,2,3,0
"995",0,0,2,2,0,0,1
"996",0,30,2,2,0,0,0
"997",0,30,2,2,0,0,0
"998",1,15,1,2,2,4,0
"999",2,30,1,1,2,3,0
"1000",20,30,1,2,2,4,0
"1001",0,5,2,2,0,0,0
"1002",1,10,1,2,2,4,0
"1003",2,15,1,2,2,4,0
"1004",4,30,1,2,1,4,0
"1005",3,40,1,2,2,3,0
"1006",0,0,2,2,0,0,5
"1007",3,40,1,2,2,3,0
"1008",0,0,2,2,0,0,3
"1009",3,20,1,2,2,6,0
"1010",0,0,0,0,0,0,0
"1011",2,20,1,2,2,5,0
"1012",0,20,2,2,0,0,0
"1013",3,40,1,2,2,3,0
"1014",0,0,2,2,0,0,2
"1015",0,20,2,2,0,0,0
"1016",3,30,1,2,2,3,0
"1017",5,40,1,2,1,2,0
"1018",2,30,1,2,2,4,0
"1019",3,20,1,2,2,4,0
"1020",2,20,1,2,2,4,0
"1021",0,20,2,2,0,0,0
"1022",1,30,1,2,2,1,0
"1023",0,0,2,2,0,0,3
"1024",1,30,1,2,1,5,0
"1025",3,15,1,2,2,4,0
"1026",0,60,2,2,0,0,0
"1027",3,30,1,2,2,4,0
"1028",6,90,1,2,2,3,0
"1029",2,15,1,2,2,4,0
"1030",5,60,1,2,2,4,0
"1031",2,30,1,2,2,4,0
"1032",8,120,1,2,1,4,0
"1033",2,20,1,2,2,4,0
"1034",1,60,1,2,2,4,0
"1035",3,10,1,2,2,6,0
"1036",0,0,0,0,0,0,0
"1037",1,5,1,2,2,5,0
"1038",0,0,2,2,0,0,3
"1039",1,30,1,2,2,3,0
"1040",0,0,2,2,0,0,3
"1041",0,5,2,2,0,0,0
"1042",3,120,1,2,1,4,0
"1043",0,5,2,2,0,0,0
"1044",0,30,2,1,0,0,0
"1045",3,40,1,2,2,3,0
"1046",3,120,1,2,2,2,0
"1047",3,30,1,2,2,3,0
"1048",2,120,1,2,2,4,0
"1049",0,0,2,2,0,0,1
"1050",1,20,1,2,2,4,0
"1051",2,20,1,2,2,4,0
"1052",2,30,1,2,2,5,0
"1053",2,30,1,2,2,4,0
"1054",3,30,1,2,2,4,0
"1055",2,20,1,2,2,4,0
"1056",3,40,1,2,2,4,0
"1057",1,60,1,2,2,5,0
"1058",0,0,2,2,0,0,3
"1059",0,0,2,2,0,0,2
"1060",0,30,2,2,0,0,0
"1061",0,0,2,2,0,0,1
"1062",3,30,1,2,2,4,0
"1063",2,60,1,2,2,4,0
"1064",0,0,2,2,0,0,1
"1065",0,0,2,2,0,0,3
"1066",0,0,0,0,0,0,0
"1067",3,45,1,2,1,4,0
"1068",5,30,1,2,2,3,0
"1069",0,0,2,2,0,0,3
"1070",3,30,1,2,2,4,0
"1071",0,60,2,2,0,0,0
"1072",4,45,1,2,2,2,0
"1073",5,60,1,2,2,2,0
"1074",2,60,1,2,2,1,0
"1075",0,0,2,2,0,0,5
"1076",3,45,1,2,2,4,0
"1077",6,120,1,2,2,4,0
"1078",5,45,1,2,2,1,0
"1079",4,40,1,2,2,4,0
"1080",0,0,2,2,0,0,5
"1081",0,0,2,2,0,0,3
"1082",0,0,2,2,0,0,2
"1083",0,0,2,2,0,0,2
"1084",0,0,2,2,0,0,3
"1085",0,30,2,2,0,0,0
"1086",0,0,2,2,0,0,3
"1087",0,0,2,2,0,0,1
"1088",0,30,2,2,0,0,0
"1089",0,0,2,2,0,0,3
"1090",0,0,2,2,0,0,1
"1091",0,0,2,2,0,0,3
"1092",0,0,2,2,0,0,2
"1093",1,60,1,2,2,4,0
"1094",0,0,2,2,0,0,3
"1095",3,30,1,2,2,4,0
"1096",4,60,1,2,2,4,0
"1097",0,0,2,2,0,0,1
"1098",0,0,0,0,0,0,0
"1099",0,0,0,0,0,0,0
"1100",2,30,1,2,2,5,0
"1101",0,20,2,2,0,0,0
"1102",0,60,2,2,0,0,0
"1103",2,45,1,2,2,4,0
"1104",0,30,2,2,0,0,0
"1105",0,30,2,2,0,0,0
"1106",0,0,2,2,0,0,5
"1107",0,0,2,2,0,0,4
"1108",3,120,1,2,1,4,0
"1109",0,0,0,0,0,0,0
"1110",1,20,1,2,2,5,0
"1111",0,0,2,2,0,0,2
"1112",3,60,1,2,2,4,0
"1113",1,60,1,2,2,4,0
"1114",0,60,2,2,0,0,0
"1115",0,0,2,2,0,0,2
"1116",1,60,1,2,2,4,0
"1117",2,30,1,2,2,4,0
"1118",0,30,2,2,0,0,0
"1119",0,0,2,2,0,0,2
"1120",1,15,1,2,2,4,0
"1121",0,20,2,1,0,0,0
"1122",2,120,1,2,2,3,0
"1123",0,30,2,2,0,0,0
"1124",0,0,2,2,0,0,3
"1125",2,60,1,2,2,4,0
"1126",0,0,2,2,0,0,1
"1127",10,60,1,2,1,1,0
"1128",0,60,2,2,0,0,0
"1129",0,0,2,2,0,0,3
"1130",0,5,2,2,0,0,0
"1131",0,10,2,2,0,0,0
"1132",0,30,2,2,0,0,0
"1133",1,15,1,2,2,3,0
"1134",9,30,1,2,1,2,0
"1135",2,40,1,2,2,4,0
"1136",1,60,1,2,2,4,0
"1137",17,60,1,2,2,4,0
"1138",10,90,1,2,2,4,0
"1139",1,30,1,2,2,3,0
"1140",0,10,2,2,0,0,0
"1141",0,0,2,2,0,0,3
"1142",10,60,1,2,2,4,0
"1143",2,60,1,2,2,4,0
"1144",1,30,1,2,2,4,0
"1145",3,40,1,2,2,1,0
"1146",15,15,1,2,2,6,0
"1147",0,60,2,1,0,0,0
"1148",0,60,2,2,0,0,0
"1149",0,60,2,2,0,0,0
"1150",2,30,1,2,2,5,0
"1151",0,0,2,2,0,0,2
"1152",0,15,2,2,0,0,0
"1153",0,0,2,2,0,0,3
"1154",0,0,2,2,0,0,2
"1155",2,15,1,2,2,4,0
"1156",0,5,2,2,0,0,0
"1157",2,60,1,2,2,5,0
"1158",3,30,1,1,1,2,0
"1159",2,20,1,2,2,3,0
"1160",1,10,1,2,2,4,0
"1161",3,40,1,2,2,4,0
"1162",2,30,1,2,1,3,0
"1163",1,20,1,2,2,4,0
"1164",1,10,1,2,2,3,0
"1165",0,15,2,2,0,0,0
"1166",0,30,2,2,0,0,0
"1167",0,0,0,0,0,0,0
"1168",8,20,1,2,2,4,0
"1169",1,15,1,2,2,4,0
"1170",0,0,2,2,0,0,3
"1171",0,0,2,2,0,0,2
"1172",2,45,1,2,2,4,0
"1173",10,30,1,2,2,1,0
"1174",0,5,2,2,0,0,0
"1175",2,20,1,2,2,4,0
"1176",0,20,2,2,0,0,0
"1177",4,60,1,1,2,3,0
"1178",1,5,1,2,2,4,0
"1179",13,10,1,2,2,4,0
"1180",1,30,1,2,2,4,0
"1181",0,0,2,2,0,0,5
"1182",0,60,2,2,0,0,0
"1183",1,60,1,2,2,2,0
"1184",0,0,2,2,0,0,3
"1185",3,60,1,2,2,4,0
"1186",3,10,1,2,1,4,0
"1187",0,30,2,2,0,0,0
"1188",3,60,1,1,2,4,0
"1189",2,30,1,2,2,4,0
"1190",0,10,2,2,0,0,0
"1191",50,180,1,2,2,1,0
"1192",0,30,2,2,0,0,0
"1193",0,15,2,2,0,0,0
"1194",3,60,1,2,2,4,0
"1195",1,30,1,1,2,4,0
"1196",3,60,1,2,2,2,0
"1197",1,60,1,2,2,5,0
"1198",0,5,2,2,0,0,0
"1199",0,20,2,2,0,0,0
"1200",3,60,1,2,2,4,0
"1201",0,15,2,2,0,0,0
"1202",0,60,2,2,0,0,0
"1203",1,15,1,2,2,4,0
"1204",7,45,1,2,2,4,0
"1205",0,10,2,2,0,0,0
"1206",1,60,1,2,2,4,0
"1207",0,0,2,2,0,0,3
"1208",0,0,2,2,0,0,3
"1209",0,0,2,2,0,0,5
"1210",1,20,1,2,2,4,0
"1211",0,0,0,0,0,0,0
"1212",0,20,2,2,0,0,0
"1213",4,20,1,2,2,1,0
"1214",1,40,1,2,2,5,0
"1215",3,30,1,2,2,6,0
"1216",2,60,1,2,1,3,0
"1217",5,30,1,2,2,2,0
"1218",2,120,1,2,2,4,0
"1219",3,30,1,2,2,3,0
"1220",0,0,2,2,0,0,3
"1221",0,0,0,0,0,0,0
"1222",0,0,0,0,0,0,0
"1223",0,0,2,2,0,0,5
"1224",0,0,0,0,0,0,0
"1225",0,0,2,2,0,0,1
"1226",0,0,2,2,0,0,3
"1227",0,30,2,2,0,0,0
"1228",0,0,2,2,0,0,3
"1229",0,30,2,2,0,0,0
"1230",0,30,2,2,0,0,0
"1231",0,0,0,0,0,0,0
"1232",2,45,1,2,2,4,0
"1233",0,30,2,2,0,0,0
"1234",0,60,2,1,0,0,0
"1235",0,10,2,2,0,0,0
"1236",0,30,2,2,0,0,0
"1237",0,60,2,2,0,0,0
"1238",0,0,2,2,0,0,3
"1239",0,15,2,2,0,0,0
"1240",0,0,2,2,0,0,3
"1241",0,25,2,2,0,0,0
"1242",0,0,2,2,0,0,3
"1243",0,0,2,2,0,0,4
"1244",0,0,2,2,0,0,2
"1245",0,20,2,2,0,0,0
"1246",1,30,1,2,2,1,0
"1247",0,0,2,2,0,0,3
"1248",0,0,2,2,0,0,5
"1249",0,0,2,2,0,0,5
"1250",0,0,2,2,0,0,3
"1251",2,60,1,2,2,1,0
"1252",2,30,1,2,1,3,0
"1253",0,0,0,0,0,0,0
"1254",1,15,1,2,2,5,0
"1255",0,20,2,2,0,0,0
"1256",3,30,1,2,2,3,0
"1257",0,0,0,0,0,0,0
"1258",0,20,2,2,0,0,0
"1259",4,60,1,2,2,2,0
"1260",0,20,2,2,0,0,0
"1261",0,0,2,2,0,0,6
"1262",4,40,1,1,2,1,0
"1263",0,0,2,2,0,0,3
"1264",0,30,2,2,0,0,0
"1265",1,20,1,2,2,3,0
"1266",20,60,1,2,2,3,0
"1267",1,60,1,2,2,5,0
"1268",2,20,1,2,2,4,0
"1269",2,30,1,2,2,3,0
"1270",1,30,1,2,2,4,0
"1271",0,10,2,2,0,0,0
"1272",0,0,2,2,0,0,3
"1273",0,0,2,2,0,0,5
"1274",4,45,1,1,2,5,0
"1275",0,10,2,2,0,0,0
"1276",4,60,1,2,1,2,0
"1277",0,0,2,2,0,0,3
"1278",1,60,1,2,2,5,0
"1279",1,30,1,2,2,5,0
"1280",0,20,2,2,0,0,0
"1281",1,60,1,2,1,3,0
"1282",2,45,1,2,2,4,0
"1283",2,60,1,1,1,4,0
"1284",0,30,2,2,0,0,0
"1285",0,30,2,2,0,0,0
"1286",0,15,2,2,0,0,0
"1287",0,15,2,2,0,0,0
"1288",0,30,2,2,0,0,0
"1289",0,0,2,2,0,0,1
"1290",15,90,1,2,2,3,0
"1291",1,15,1,2,2,3,0
"1292",5,30,1,2,2,3,0
"1293",0,0,2,2,0,0,5
"1294",3,30,1,2,1,4,0
"1295",0,0,2,2,0,0,1
"1296",0,30,2,2,0,0,0
"1297",0,10,2,2,0,0,0
"1298",0,0,2,2,0,0,3
"1299",0,0,2,2,0,0,1
"1300",0,0,2,2,0,0,3
"1301",0,30,2,2,0,0,0
"1302",3,60,1,2,1,3,0
"1303",0,30,2,2,0,0,0
"1304",2,40,1,2,2,5,0
"1305",1,40,1,2,2,4,0
"1306",0,10,2,2,0,0,0
"1307",0,30,2,2,0,0,0
"1308",0,0,0,0,0,0,0
"1309",0,0,2,2,0,0,3
"1310",0,15,2,2,0,0,0
"1311",0,30,2,2,0,0,0
"1312",0,20,2,2,0,0,0
"1313",4,30,1,2,2,3,0
"1314",2,120,1,1,2,4,0
"1315",12,120,1,2,2,2,0
"1316",3,60,1,2,1,4,0
"1317",0,30,2,2,0,0,0
"1318",0,30,2,2,0,0,0
"1319",0,0,2,2,0,0,5
"1320",0,0,2,2,0,0,3
"1321",0,40,2,2,0,0,0
"1322",1,20,1,2,2,4,0
"1323",1,45,1,2,2,4,0
"1324",0,20,2,2,0,0,0
"1325",0,25,2,2,0,0,0
"1326",5,30,1,2,1,3,0
"1327",3,70,1,2,2,2,0
"1328",3,30,1,2,2,4,0
"1329",0,20,2,2,0,0,0
"1330",0,40,2,2,0,0,0
"1331",0,20,2,2,0,0,0
"1332",2,45,1,2,2,1,0
"1333",0,20,2,2,0,0,0
"1334",0,20,2,2,0,0,0
"1335",3,120,1,1,2,2,0
"1336",0,20,2,2,0,0,0
"1337",0,20,2,2,0,0,0
"1338",0,30,2,2,0,0,0
"1339",0,120,2,2,0,0,0
"1340",0,0,2,2,0,0,3
"1341",3,30,1,2,2,4,0
"1342",0,0,2,2,0,0,1
"1343",0,15,2,2,0,0,0
"1344",0,20,2,2,0,0,0
"1345",0,30,2,2,0,0,0
"1346",0,30,2,2,0,0,0
"1347",2,50,1,2,1,1,0
"1348",0,0,2,2,0,0,1
"1349",0,35,2,2,0,0,0
"1350",10,90,1,2,1,3,0
"1351",0,60,2,2,0,0,0
"1352",0,60,2,1,0,0,0
"1353",0,0,0,0,0,0,0
"1354",0,0,0,0,0,0,0
"1355",0,0,2,2,0,0,3
"1356",0,30,2,2,0,0,0
"1357",0,40,2,2,0,0,0
"1358",0,20,2,2,0,0,0
"1359",1,30,1,2,2,3,0
"1360",0,30,2,2,0,0,0
"1361",0,0,0,0,0,0,0
"1362",0,25,2,2,0,0,0
"1363",1,30,1,2,2,3,0
"1364",0,60,2,2,0,0,0
"1365",0,120,2,2,0,0,0
"1366",0,40,2,2,0,0,0
"1367",0,20,2,2,0,0,0
"1368",4,30,1,2,2,3,0
"1369",0,60,2,2,0,0,0
"1370",3,30,1,2,2,4,0
"1371",0,0,2,2,0,0,1
"1372",3,180,1,2,2,4,0
"1373",0,30,2,2,0,0,0
"1374",0,15,2,2,0,0,0
"1375",0,10,2,1,0,0,0
"1376",1,30,1,2,2,1,0
"1377",0,0,2,2,0,0,3
"1378",1,45,1,2,2,5,0
"1379",0,0,2,2,0,0,3
"1380",0,30,2,2,0,0,0
"1381",1,45,1,2,1,4,0
"1382",0,0,2,2,0,0,3
"1383",0,0,2,2,0,0,3
"1384",0,20,2,2,0,0,0
"1385",1,30,1,2,2,4,0
"1386",0,0,2,2,0,0,3
"1387",1,30,1,2,2,5,0
"1388",0,60,2,1,0,0,0
"1389",1,30,1,2,2,5,0
"1390",0,0,2,2,0,0,3
"1391",0,30,2,2,0,0,0
"1392",2,15,1,2,2,1,0
"1393",0,10,2,2,0,0,0
"1394",1,15,1,2,2,4,0
"1395",0,10,2,2,0,0,0
"1396",0,60,2,2,0,0,0
"1397",0,0,2,2,0,0,5
"1398",0,0,0,0,0,0,0
"1399",0,10,2,2,0,0,0
"1400",0,0,2,2,0,0,1
"1401",0,30,2,2,0,0,0
"1402",0,0,0,0,0,0,0
"1403",0,0,2,2,0,0,5
"1404",0,15,2,2,0,0,0
"1405",0,35,2,2,0,0,0
"1406",0,40,2,2,0,0,0
"1407",1,35,1,2,2,4,0
"1408",2,60,1,2,2,3,0
"1409",0,60,2,2,0,0,0
"1410",0,0,2,2,0,0,2
"1411",0,45,2,2,0,0,0
"1412",0,20,2,2,0,0,0
"1413",3,45,1,2,2,4,0
"1414",0,45,2,2,0,0,0
"1415",0,0,2,2,0,0,4
"1416",0,40,2,2,0,0,0
"1417",0,20,2,2,0,0,0
"1418",2,60,1,2,1,1,0
"1419",3,30,1,1,1,4,0
"1420",2,30,1,2,2,1,0
"1421",3,120,1,2,2,4,0
"1422",0,0,2,2,0,0,3
"1423",0,0,2,2,0,0,2
"1424",0,0,2,2,0,0,3
"1425",3,40,1,2,2,1,0
"1426",1,30,1,2,2,1,0
"1427",0,30,2,1,0,0,0
"1428",0,20,2,1,0,0,0
"1429",0,90,2,2,0,0,0
"1430",3,90,1,2,2,2,0
"1431",1,45,1,2,2,5,0
"1432",1,50,1,2,2,5,0
"1433",3,60,1,2,2,4,0
"1434",0,0,2,2,0,0,3
"1435",0,0,2,2,0,0,2
"1436",10,30,1,2,2,2,0
"1437",2,30,1,1,2,4,0
"1438",0,15,2,2,0,0,0
"1439",0,0,2,2,0,0,3
"1440",0,0,2,2,0,0,5
"1441",0,10,2,2,0,0,0
"1442",1,30,1,1,1,2,0
"1443",0,0,2,2,0,0,5
"1444",0,30,2,2,0,0,0
"1445",2,30,1,2,2,6,0
"1446",2,40,1,2,2,4,0
"1447",0,60,2,2,0,0,0
"1448",20,90,1,1,1,4,0
"1449",0,30,2,2,0,0,0
"1450",2,60,1,2,2,3,0
"1451",1,10,1,2,2,1,0
"1452",0,0,2,2,0,0,3
"1453",0,0,2,2,0,0,6
"1454",0,0,2,2,0,0,1
"1455",0,0,0,0,0,0,0
"1456",2,15,1,1,2,4,0
"1457",0,20,2,2,0,0,0
"1458",3,15,1,1,1,4,0
"1459",0,30,2,2,0,0,0
"1460",0,0,0,0,0,0,0
"1461",1,30,1,1,2,3,0
"1462",0,15,2,2,0,0,0
"1463",7,240,1,2,2,2,0
"1464",4,45,1,2,1,4,0
"1465",0,20,2,2,0,0,0
"1466",0,45,2,2,0,0,0
"1467",2,15,1,2,2,2,0
"1468",0,10,2,2,0,0,0
"1469",0,15,2,2,0,0,0
"1470",0,15,2,2,0,0,0
"1471",3,60,1,2,2,2,0
"1472",2,45,1,2,1,1,0
"1473",0,0,2,2,0,0,5
"1474",0,60,2,2,0,0,0
"1475",0,0,0,0,0,0,0
"1476",2,60,1,2,2,3,0
"1477",2,60,1,2,2,3,0
"1478",2,60,1,2,2,4,0
"1479",3,60,1,2,2,3,0
"1480",0,20,2,2,0,0,0
"1481",0,0,2,2,0,0,3
"1482",4,40,1,2,2,4,0
"1483",3,30,1,2,2,4,0
"1484",0,0,2,2,0,0,4
"1485",2,30,1,2,2,4,0
"1486",0,0,2,2,0,0,1
"1487",0,0,2,2,0,0,1
"1488",0,10,2,2,0,0,0
"1489",1,20,1,2,2,5,0
"1490",4,90,1,2,2,3,0
"1491",0,40,2,2,0,0,0
"1492",0,15,2,2,0,0,0
"1493",0,30,2,2,0,0,0
"1494",6,15,1,1,2,4,0
"1495",0,30,2,2,0,0,0
"1496",3,45,1,2,1,3,0
"1497",1,60,1,2,2,4,0
"1498",0,0,2,2,0,0,3
"1499",0,30,2,2,0,0,0
"1500",4,30,1,2,2,3,0
"1501",1,20,1,2,2,2,0
"1502",3,60,1,2,2,1,0
"1503",0,0,2,2,0,0,1
"1504",0,15,2,2,0,0,0
"1505",2,120,1,2,2,4,0
"1506",2,30,1,2,2,3,0
"1507",0,0,2,2,0,0,3
"1508",1,30,1,2,2,5,0
"1509",2,60,1,2,1,4,0
"1510",0,0,2,2,0,0,4
"1511",6,60,1,2,2,4,0
"1512",0,0,2,2,0,0,3
"1513",0,0,2,2,0,0,1
"1514",0,0,0,0,0,0,0
"1515",0,0,2,2,0,0,3
"1516",2,50,1,2,2,4,0
"1517",2,10,1,2,2,3,0
"1518",1,40,1,2,2,4,0
"1519",0,0,2,2,0,0,3
"1520",0,30,2,2,0,0,0
"1521",1,15,1,2,2,4,0
"1522",0,60,2,2,0,0,0
"1523",1,30,1,2,2,4,0
"1524",0,0,2,2,0,0,3
"1525",5,50,1,2,2,3,0
"1526",4,40,1,2,2,2,0
"1527",4,50,1,2,2,3,0
"1528",0,0,2,2,0,0,5
"1529",1,20,1,2,2,5,0
"1530",1,30,1,2,2,5,0
"1531",0,15,2,2,0,0,0
"1532",0,0,2,2,0,0,1
"1533",3,30,1,2,2,4,0
"1534",0,0,2,2,0,0,3
"1535",0,0,2,2,0,0,3
"1536",1,180,1,2,2,3,0
"1537",0,0,0,0,0,0,0
"1538",5,60,1,2,2,4,0
"1539",1,20,1,2,2,4,0
"1540",0,0,2,2,0,0,2
"1541",1,20,1,2,2,6,0
"1542",0,15,2,2,0,0,0
"1543",0,20,2,2,0,0,0
"1544",0,0,2,2,0,0,2
"1545",3,30,1,2,1,1,0
"1546",0,0,2,2,0,0,5
"1547",1,15,1,2,2,5,0
"1548",0,30,2,2,0,0,0
"1549",0,30,2,2,0,0,0
"1550",5,60,1,1,2,3,0
"1551",0,5,2,2,0,0,0
"1552",0,0,2,2,0,0,3
"1553",3,5,1,2,2,6,0
"1554",0,30,2,1,0,0,0
"1555",1,30,1,2,2,4,0
"1556",2,30,1,2,2,1,0
"1557",5,60,1,2,2,4,0
"1558",0,0,2,2,0,0,5
"1559",0,0,2,2,0,0,3
"1560",0,0,2,2,0,0,3
"1561",0,0,2,2,0,0,2
"1562",10,120,1,2,2,3,0
"1563",0,0,2,2,0,0,3
"1564",5,60,1,2,2,2,0
"1565",2,20,1,2,2,1,0
"1566",0,0,2,2,0,0,3
"1567",0,0,2,2,0,0,3
"1568",0,15,2,2,0,0,0
"1569",0,0,2,2,0,0,5
"1570",0,15,2,2,0,0,0
"1571",0,20,2,2,0,0,0
"1572",3,30,1,2,2,3,0
"1573",1,20,1,2,2,5,0
"1574",0,30,2,2,0,0,0
"1575",1,10,1,2,2,4,0
"1576",2,30,1,2,2,6,0
"1577",2,30,1,2,2,1,0
"1578",0,0,2,2,0,0,3
"1579",0,20,2,2,0,0,0
"1580",0,0,2,2,0,0,3
"1581",2,30,1,2,2,3,0
"1582",0,20,2,2,0,0,0
"1583",0,20,2,2,0,0,0
"1584",6,15,1,1,2,4,0
"1585",0,0,2,2,0,0,3
"1586",0,0,2,2,0,0,3
"1587",0,20,2,2,0,0,0
"1588",0,15,2,2,0,0,0
"1589",0,0,2,2,0,0,3
"1590",10,20,1,1,2,4,0
"1591",0,30,2,2,0,0,0
"1592",0,15,2,2,0,0,0
"1593",1,30,1,2,2,3,0
"1594",0,0,2,2,0,0,4
"1595",0,0,2,2,0,0,3
"1596",0,20,2,2,0,0,0
"1597",1,40,1,2,2,3,0
"1598",0,0,2,2,0,0,1
"1599",1,25,1,2,2,5,0
"1600",0,0,2,2,0,0,3
"1601",0,0,0,0,0,0,0
"1602",3,40,1,2,2,4,0
"1603",1,25,1,2,2,5,0
"1604",4,20,1,2,2,4,0
"1605",0,10,2,2,0,0,0
